,filename,measure,current_chord,next_chord,current_position,next_position
18841,317,14.5,Gm7,D,3.x.3.3.3.x,x.x.0.2.3.2
18842,317,16.0,Em7,A7,0.x.0.0.0.x,x.0.2.0.2.0
18843,317,15.5,Bm7,Em7,x.2.4.2.3.x,0.x.0.0.0.x
18844,317,16.5,A7,Dsus4,x.0.2.0.2.0,x.x.0.2.3.3
18845,317,17.5,Dsus4,D,x.x.0.2.3.3,x.x.0.2.3.2
18860,317,29.5,G,Em7,3.x.0.0.0.3,0.x.0.0.0.x
18861,317,30.5,Em7,Asus4,0.x.0.0.0.x,x.0.5.4.3.x
18862,317,31.5,Asus4,A7,x.0.5.4.3.x,x.0.2.0.2.0
18864,317,34.0,D,A13,x.x.0.2.3.2,x.0.2.0.2.2
18866,317,34.5,A13,D,x.0.2.0.2.2,x.x.0.2.3.2
18867,317,35.5,D,D7,x.x.0.2.3.2,x.x.0.2.1.2
18869,317,38.0,G,G/F#,3.x.0.0.0.3,2.x.0.0.0.x
18870,317,37.5,G,G,3.x.0.0.0.3,3.x.0.0.0.3
18871,317,38.5,G/F#,Em7,2.x.0.0.0.x,0.x.0.0.0.x
18872,317,40.0,A7,A/G,x.0.2.0.2.0,3.x.2.2.2.x
18874,317,40.5,A/G,F#m7,3.x.2.2.2.x,2.x.2.2.2.x
18875,317,41.5,F#m7,Bm7,2.x.2.2.2.x,x.2.4.2.3.x
18917,317,75.0,Em7,F#m7,0.x.0.0.0.x,2.x.2.2.2.x
18919,317,76.0,A7,A7,x.0.2.0.2.0,x.0.2.0.2.0
18920,317,75.5,G#dim7,A7,4.x.3.4.3.x,x.0.2.0.2.0
18921,317,76.5,A7,G13,x.0.2.0.2.0,3.x.4.4.5.x
18922,317,77.5,G13,D,3.x.4.4.5.x,x.x.0.2.3.2
18923,318,0.0,Am,Am/G,x.0.2.2.1.0,3.x.2.2.1.0
18924,318,1.0,Am/F#,F,2.x.2.2.1.0,1.3.3.2.1.1
18925,318,0.5,Am/G,Am/F#,3.x.2.2.1.0,2.x.2.2.1.0
18926,318,3.0,D,E,x.x.0.2.3.2,0.2.2.1.0.0
18927,318,2.5,G,D,3.2.0.0.3.3,x.x.0.2.3.2
18928,318,12.0,A,C#m/G#,x.0.2.2.2.0,4.4.6.6.5.4
18929,318,12.5,C#m/G#,F#m,4.4.6.6.5.4,2.4.4.2.2.2
18930,319,1.5,Am6,E7/B,5.x.4.5.x.x,7.x.6.7.0.x
18931,319,2.5,E7/B,Am6,7.x.6.7.0.x,5.x.4.5.x.x
18936,319,7.5,Am6,A7(b9)/C#,5.x.4.5.x.x,x.4.5.3.5.x
18937,319,8.5,A7(b9)/C#,Dm9,x.4.5.3.5.x,x.5.3.5.5.x
18938,319,9.5,Dm9,Dm9/C,x.5.3.5.5.x,x.3.3.5.5.x
18939,319,10.5,Dm9/C,Bm7(b5),x.3.3.5.5.x,x.2.x.2.3.1
18940,319,11.5,Bm7(b5),E7(b9),x.2.x.2.3.1,0.x.x.1.3.1
18941,319,12.5,E7(b9),Am6,0.x.x.1.3.1,5.x.4.5.x.x
18943,319,14.5,E7/B,Cmaj13,7.x.6.7.0.x,8.x.7.9.0.x
18944,319,16.0,Dm9,G7(#5),x.5.3.5.5.x,3.x.3.4.4.x
18945,319,15.5,Cmaj13,Dm9,8.x.7.9.0.x,x.5.3.5.5.x
18946,319,17.0,Cmaj9,Am9,x.3.2.4.3.0,x.0.5.5.0.x
18947,319,16.5,G7(#5),Cmaj9,3.x.3.4.4.x,x.3.2.4.3.0
18948,319,18.0,Dm9,E7(b9),x.5.3.5.5.x,0.x.x.1.3.1
18949,319,17.5,Am9,Dm9,x.0.5.5.0.x,x.5.3.5.5.x
18976,320,0.5,Dm,Bb,x.x.0.2.3.1,x.1.3.3.3.x
18977,320,1.5,Bb,F,x.1.3.3.3.x,1.3.3.2.1.1
18978,320,2.5,F,C/E,1.3.3.2.1.1,0.3.2.0.1.0
18979,320,3.5,C/E,Dm,0.3.2.0.1.0,x.x.0.2.3.1
18987,320,11.5,C/E,Bb7M,0.3.2.0.1.0,6.x.7.7.6.5
18988,320,14.5,F,C/E,x.8.7.5.6.5,0.7.5.5.5.x
18989,320,15.5,C/E,Bb7M,0.7.5.5.5.x,6.x.7.7.6.5
18991,320,19.5,C/E,Bb,0.7.5.5.5.x,6.8.8.7.6.6
19003,320,33.5,C/E,Bb,0.3.2.0.1.0,x.1.3.3.3.x
19004,320,34.5,Bb,Bb,x.1.3.3.3.x,x.1.3.3.3.x
19012,320,44.0,F,Fsus4,1.3.3.2.1.1,1.3.3.3.x.x
19013,320,45.0,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
19014,320,44.5,Fsus4,Bb,1.3.3.3.x.x,x.1.3.3.3.x
19016,320,45.5,C,F,x.3.5.5.5.x,1.3.3.2.1.1
19019,320,48.0,Dm7,C,10.x.x.10.10.8,8.x.x.9.8.8
19020,320,47.5,C,Dm7,x.3.5.5.5.x,10.x.x.10.10.8
19021,320,49.0,Bb,F,6.x.x.7.6.6,x.8.7.5.6.5
19022,320,48.5,C,Bb,8.x.x.9.8.8,6.x.x.7.6.6
19024,320,49.5,F,Dm7,x.8.7.5.6.5,10.x.x.10.10.8
19027,320,51.5,F,A7,x.8.7.5.6.5,5.7.5.6.5.5
19043,320,69.5,C/E,Bb7M,0.3.2.0.1.0,x.1.3.2.3.x
19044,321,0.5,G5,A5,x.x.5.7.8.x,x.x.7.9.10.x
19045,321,1.5,A5,A7,x.x.7.9.10.x,x.x.7.9.8.x
19046,321,2.5,A7,G5,x.x.7.9.8.x,x.x.5.7.8.x
19047,321,4.0,G7,G5,x.x.5.4.6.x,x.x.5.7.8.x
19048,321,3.5,G5,G7,x.x.5.7.8.x,x.x.5.4.6.x
19056,321,17.5,F#m,Dsus2,2.4.4.2.2.2,x.0.0.2.3.0
19057,321,18.5,Dsus2,E5/B,x.0.0.2.3.0,x.2.2.4.5.0
19059,321,22.5,Dsus2,E5,x.0.0.2.3.0,0.2.2.4.5.x
19060,321,23.5,E5,G5,0.2.2.4.5.x,x.x.5.7.8.x
19064,321,27.5,G5,G5,x.x.5.7.8.x,x.x.5.7.8.x
19076,321,75.5,D5,C5,x.5.7.7.x.x,x.3.5.5.x.x
19077,321,76.5,C5,D5,x.3.5.5.x.x,x.5.7.7.x.x
19078,321,78.0,C5,A5,x.3.5.5.x.x,x.0.2.2.x.x
19080,321,78.5,A5,A#5,x.0.2.2.x.x,x.1.3.3.x.x
19081,321,81.5,G5,A5,3.x.0.0.3.3,x.0.2.2.x.x
19082,321,82.5,A5,D5,x.0.2.2.x.x,x.5.7.7.x.x
19088,321,87.5,A#5,C5,x.1.3.3.x.x,x.3.5.5.x.x
19094,321,96.5,A#5,G/B,x.1.3.3.x.x,x.2.5.4.x.x
19095,321,98.0,C5,G5,x.3.5.5.x.x,x.x.5.7.8.x
19096,321,97.5,G/B,C5,x.2.5.4.x.x,x.3.5.5.x.x
19109,321,116.0,Dsus2,E5,x.0.0.2.3.0,0.2.2.4.0.0
19111,321,119.5,F#m,D5/A,2.4.4.2.2.2,x.0.0.2.3.x
19112,321,120.5,D5/A,E5,x.0.0.2.3.x,0.2.2.4.5.0
19113,321,130.5,E5,A5,0.2.2.4.0.0,x.0.2.2.x.x
19117,322,72.5,Bm,F#7,x.2.2.0.0.0,x.2.1.2.0.2
19118,322,73.5,F#7,Aadd9,x.2.1.2.0.2,x.0.0.2.3.0
19119,322,74.5,Aadd9,E9,x.0.0.2.3.0,x.4.5.0.0.0
19120,322,75.5,E9,G,x.4.5.0.0.0,x.3.2.0.1.0
19121,322,76.5,G,D,x.3.2.0.1.0,x.2.0.0.0.3
19122,322,77.5,D,Em,x.2.0.0.0.3,x.0.2.0.1.0
19123,322,78.5,Em,F#7,x.0.2.0.1.0,x.2.1.2.0.2
19124,323,14.5,C/G,C7(no5),3.3.2.0.1.x,x.3.2.3.1.x
19125,323,180.5,C,C,x.3.2.0.1.x,x.3.2.0.1.x
19126,323,181.5,C,B7,x.3.2.0.1.x,x.2.1.2.0.2
19127,324,3.0,Cmaj7,F,x.3.2.0.0.x,x.3.3.2.x.x
19128,324,5.5,Bm7b5,Eb9,x.2.3.2.3.x,0.2.3.1.x.x
19129,324,6.5,Eb9,Am7/9,0.2.3.1.x.x,x.0.5.5.0.0
19130,325,16.0,D,C,x.5.7.7.7.x,x.3.5.5.5.x
19131,325,15.5,E,D,x.7.9.9.9.x,x.5.7.7.7.x
19132,325,16.5,C,B,x.3.5.5.5.x,x.2.4.4.4.x
19134,325,17.5,B,E,x.2.4.4.4.x,x.7.9.9.9.x
19140,325,28.5,D,E,x.5.7.7.7.x,x.7.9.9.9.x
19181,326,52.0,A5,A7,5.7.x.x.x.x,5.7.5.6.x.x
19182,327,20.5,Dsus2,Dsus2/C#,x.x.0.2.3.0,x.4.x.2.3.0
19183,327,21.5,Dsus2/C#,Bm7,x.4.x.2.3.0,x.2.4.2.3.2
19184,327,22.5,Bm7,Dsus2/G,x.2.4.2.3.2,3.x.0.0.3.2
19185,327,23.5,Dsus2/G,Dsus2,3.x.0.0.3.2,x.x.0.2.3.0
19190,327,38.5,D,Dsus2,x.x.0.2.3.2,x.x.0.2.3.0
19191,327,39.5,Dsus2,Dsus2,x.x.0.2.3.0,x.5.7.7.5.5
19192,327,43.5,G5,Dsus2,3.x.0.0.x.x,x.x.0.2.3.0
19200,327,51.5,Dsus2/G,Bm,3.x.0.0.3.2,x.2.4.4.3.2
19201,327,52.5,Bm,G,x.2.4.4.3.2,3.x.0.0.0.3
19202,327,53.5,G,A6,3.x.0.0.0.3,x.0.2.2.2.2
19203,327,54.5,A6,F#m,x.0.2.2.2.2,2.4.4.2.2.2
19204,327,55.5,F#m,Bm,2.4.4.2.2.2,x.2.4.4.3.2
19231,328,11.0,Bb5,A5,x.1.3.3.x.x,x.0.2.2.x.x
19232,328,10.5,G5,Bb5,3.5.5.x.x.x,x.1.3.3.x.x
19233,328,11.5,A5,G5,x.0.2.2.x.x,3.5.5.x.x.x
19234,328,14.0,G5,C5,3.5.5.x.x.x,x.3.5.x.x.x
19235,328,14.5,C5,G5,x.3.5.x.x.x,3.5.5.x.x.x
19241,328,30.0,Eb5,F5,x.6.8.8.x.x,x.8.10.10.x.x
19242,328,30.5,F5,G5,x.8.10.10.x.x,x.10.12.12.x.x
19243,328,36.0,Bb,A5,x.1.3.3.3.x,x.0.2.2.x.x
19244,328,35.5,G5,Bb,3.5.5.x.x.x,x.1.3.3.3.x
19257,328,64.5,G5,G5,3.5.5.x.x.x,3.5.5.x.x.x
19260,328,80.5,F5,Gm,x.8.10.10.x.x,x.10.12.12.11.x
19262,328,81.5,Gm,Eb5,x.10.12.12.11.x,x.6.8.8.x.x
19266,328,84.5,F5,G5,x.8.10.10.x.x,3.x.0.0.3.3
19267,329,0.5,F#m7,Asus2,2.4.2.2.2.2,x.0.2.4.0.x
19268,329,1.5,Asus2,E5,x.0.2.4.0.x,0.x.2.4.0.x
19269,329,2.5,E5,DMaj9(add13),0.x.2.4.0.x,x.x.0.4.2.0
19270,329,3.5,DMaj9(add13),F#m7,x.x.0.4.2.0,2.4.2.2.2.2
19289,329,27.5,F#m7,F#m6,2.4.2.2.5.2,2.4.4.2.4.2
19290,329,28.5,F#m6,F#m7addb13,2.4.4.2.4.2,2.4.2.2.3.2
19291,329,29.5,F#m7addb13,F#m7,2.4.2.2.3.2,2.4.2.2.2.2
19292,329,30.5,F#m7,F#m7,2.4.2.2.2.2,2.4.2.2.5.2
19302,330,26.5,C5,F5,8.10.10.x.x.x,x.8.10.10.x.x
19303,330,27.5,F5,C5,x.8.10.10.x.x,8.10.10.x.x.x
19316,331,0.5,Ebmaj9,Ab/Bb,11.10.10.10.11.10,x.13.x.13.13.11
19317,331,1.5,Ab/Bb,Ebmaj9,x.13.x.13.13.11,11.10.10.10.11.10
19319,332,0.0,D,A/C#,x.x.12.11.10.10,x.x.11.9.10.9
19320,332,1.0,E,F#m7/C#,x.x.14.13.12.12,x.x.11.9.10.x
19321,332,0.5,A/C#,E,x.x.11.9.10.9,x.x.14.13.12.12
19322,332,2.0,Bmadd9/A,Bm/A,x.x.7.7.7.9,x.x.7.7.7.7
19323,332,1.5,F#m7/C#,Bmadd9/A,x.x.11.9.10.x,x.x.7.7.7.9
19324,332,2.5,Bm/A,F#m7/C#,x.x.7.7.7.7,x.x.11.9.10.x
19326,332,3.5,F#m7/C#,D,x.x.11.9.10.x,x.x.12.11.10.10
19331,332,6.5,Bm/A,F#m7,x.x.7.7.7.7,x.9.11.9.10.9
19333,332,7.5,F#m7,D,x.9.11.9.10.9,x.x.12.11.10.10
19338,332,11.0,F#m7/C#,F#m7/C#,x.x.11.9.10.x,x.x.11.9.10.12
19340,332,12.0,D/A,A/C#,x.x.x.14.15.14,x.x.11.9.10.9
19341,332,11.5,F#m7/C#,D/A,x.x.11.9.10.12,x.x.x.14.15.14
19342,332,13.0,E/B,F#m7,x.x.9.9.9.x,x.9.11.9.10.9
19343,332,12.5,A/C#,E/B,x.x.11.9.10.9,x.x.9.9.9.x
19345,332,13.5,F#m7,Bmadd9/A,x.9.11.9.10.9,x.x.7.7.7.9
19351,332,28.0,F#m7,F#m7/C#,x.9.11.9.10.9,x.x.11.9.10.12
19354,332,28.5,F#m7/C#,D,x.x.11.9.10.12,x.x.12.11.10.10
19367,332,47.0,E/B,F#m7/C#,x.x.9.9.9.x,x.x.11.9.10.x
19414,333,21.0,D5,E5,x.5.7.7.x.x,x.7.9.x.x.x
19415,333,20.5,A5,D5,5.7.7.x.x.x,x.5.7.7.x.x
19416,333,21.5,E5,A5,x.7.9.x.x.x,5.7.7.x.x.x
19419,333,23.5,E5,F#5,x.7.9.x.x.x,2.4.4.x.x.x
19420,333,24.5,F#5,D5,2.4.4.x.x.x,x.5.7.7.x.x
19421,333,25.5,D5,F#5,x.5.7.7.x.x,2.4.4.x.x.x
19425,333,29.5,D5,C#m,x.5.7.7.x.x,x.4.6.6.5.4
19426,333,30.5,C#m,A,x.4.6.6.5.4,5.7.7.6.5.5
19427,333,31.5,A,C#m,5.7.7.6.5.5,x.4.6.6.5.4
19431,333,35.5,A,F#m7,5.7.7.6.5.5,2.4.2.2.2.2
19484,334,57.0,G5,A5,3.5.5.x.x.x,x.0.2.2.x.x
19485,334,58.0,A5,B5,x.0.2.2.x.x,x.2.4.4.x.x
19486,334,57.5,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
19494,334,102.5,C#5,G5,x.4.6.6.x.x,3.5.5.x.x.x
19499,335,0.5,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
19500,335,1.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
19501,335,2.5,D,F,x.x.0.2.3.2,x.x.3.2.1.1
19502,335,3.5,F,Am,x.x.3.2.1.1,x.0.2.2.1.0
19503,335,4.5,Am,E,x.0.2.2.1.0,0.2.2.1.0.0
19504,335,5.5,E,Am,0.2.2.1.0.0,x.0.2.2.1.0
19512,335,13.5,C,E,x.3.2.0.1.0,0.2.2.1.0.0
19619,335,132.5,Am,Dm,x.0.2.2.1.0,x.x.0.2.3.1
19620,335,133.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.0
19623,336,33.0,Db,Dbsus2,x.0.2.2.2.x,x.0.2.2.0.x
19625,336,33.5,Dbsus2,Db,x.0.2.2.0.x,x.0.2.2.2.x
19630,336,36.5,Dbsus2,Ebm,x.0.2.2.0.x,x.2.4.4.3.2
19631,336,37.5,Ebm,Ebm,x.2.4.4.3.2,x.2.4.4.3.2
19634,336,40.5,Ebm,B,x.2.4.4.3.2,7.6.4.4.4.7
19635,336,42.0,F#,F#sus2,x.x.0.2.3.2,x.x.0.2.3.0
19636,336,41.5,B,F#,7.6.4.4.4.7,x.x.0.2.3.2
19638,336,42.5,F#sus2,F#,x.x.0.2.3.0,x.x.0.2.3.2
19642,336,44.5,F#sus2,B,x.x.0.2.3.0,7.6.4.4.4.7
19644,336,45.5,F#,F#,x.x.0.2.3.2,x.x.0.2.3.2
19648,336,48.5,B,B,7.6.4.4.4.7,7.6.4.4.4.7
19660,336,55.5,F#sus2,Db,x.x.0.2.3.0,x.0.2.2.2.x
19668,336,61.5,Ebm,Db,x.2.4.4.3.2,x.0.2.2.2.x
19703,336,84.5,F#sus2,Ebm,x.x.0.2.3.0,x.2.4.4.3.2
19746,336,113.5,Ebm,F#,x.2.4.4.3.2,x.x.0.2.3.2
19801,337,0.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
19802,337,1.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
19805,337,4.5,Em,G,0.2.2.0.0.0,3.2.0.0.0.3
19806,337,5.5,G,Bm7,3.2.0.0.0.3,x.2.4.2.3.2
19807,337,6.5,Bm7,C,x.2.4.2.3.2,x.3.2.0.1.0
19808,337,7.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
19809,337,8.5,G,D,3.2.0.0.0.3,x.x.0.2.3.2
19810,337,9.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
19817,337,16.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
19818,337,17.5,A,Em,x.0.2.2.2.0,0.2.2.0.0.0
19820,337,19.5,G,A,3.2.0.0.0.3,x.0.2.2.2.0
19821,337,20.5,A,C,x.0.2.2.2.0,x.3.2.0.1.0
19822,337,21.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
19823,337,22.5,D,Bm7,x.x.0.2.3.2,x.2.4.2.3.2
19824,337,23.5,Bm7,Bm7,x.2.4.2.3.2,x.2.4.2.3.2
19825,337,25.0,Em,A,0.2.2.0.0.0,x.0.2.2.2.0
19826,337,24.5,Bm7,Em,x.2.4.2.3.2,0.2.2.0.0.0
19871,338,74.5,G6,D9,3.5.5.4.5.x,x.5.4.5.5.5
19872,338,75.5,D9,G6,x.5.4.5.5.5,3.5.5.4.5.x
19875,338,78.5,G6,D#9,3.5.5.4.5.x,x.6.5.6.6.x
19876,338,87.0,C#dim7,Cdim7,x.4.5.3.5.x,x.3.4.2.4.x
19877,338,88.0,Em,Em/D#,x.x.2.0.0.0,x.x.1.0.0.0
19878,338,87.5,Cdim7,Em,x.3.4.2.4.x,x.x.2.0.0.0
19879,338,88.5,Em/D#,A7,x.x.1.0.0.0,x.0.2.0.2.x
19880,338,91.0,Abm6,Am6,4.x.3.4.4.4,5.x.4.5.5.5
19881,338,91.5,Am6,G6,5.x.4.5.5.5,3.5.5.4.5.x
19882,338,100.0,Dsus4/A,Csus4/G,x.x.x.14.15.15,x.x.x.12.13.13
19884,338,100.5,Csus4/G,Dsus4/A,x.x.x.12.13.13,x.x.x.14.15.15
19886,338,106.0,G6,D#7/A#,3.5.5.4.5.x,6.x.5.6.4.x
19887,338,107.0,A#m6,G#6,6.x.5.6.6.x,4.6.6.5.6.x
19888,338,106.5,A#6add9,A#m6,6.8.8.7.8.8,6.x.5.6.6.x
19889,338,107.5,G#6,G6,4.6.6.5.6.x,3.5.5.4.5.x
19890,338,108.5,G6,D7,3.5.5.4.5.x,x.5.4.5.3.x
19891,338,109.5,D7,G6,x.5.4.5.3.x,3.5.5.4.5.x
19893,338,112.0,Am6,Abm6,5.x.4.5.5.5,4.x.3.4.4.4
19894,338,111.5,D7,Am6,x.5.4.5.3.x,5.x.4.5.5.5
19896,338,114.0,G6,D9,3.5.5.4.5.x,x.5.4.5.5.x
19898,338,114.5,D9,G6,x.5.4.5.5.x,3.5.5.4.5.x
19903,338,125.5,G6,C#5(b5),3.5.5.4.5.x,x.4.5.6.x.x
19904,338,127.0,G6,A7,3.5.5.4.5.x,5.x.5.6.5.x
19905,338,126.5,C#5(b5),G6,x.4.5.6.x.x,3.5.5.4.5.x
19906,338,128.0,D9,Db9,x.5.4.5.5.x,x.4.3.4.4.x
19907,338,127.5,A7,D9,5.x.5.6.5.x,x.5.4.5.5.x
19908,338,130.5,C#m7(b5)addb13,Cm7(b5)addb13,x.4.5.4.5.5,x.3.4.3.4.4
19909,338,131.5,Cm7(b5)addb13,Bm(#5),x.3.4.3.4.4,x.2.0.0.3.3
19910,338,133.0,Am,Bm(#5),x.0.2.2.1.0,x.2.0.0.3.x
19911,338,132.5,Bm(#5),Am,x.2.0.0.3.3,x.0.2.2.1.0
19912,339,2.5,C,D7sus4,x.3.2.0.1.3,x.x.0.2.1.3
19913,339,3.5,D7sus4,G,x.x.0.2.1.3,3.2.0.0.0.3
19916,339,12.0,D,C,x.x.0.2.3.2,x.3.2.0.1.0
19917,339,14.0,G,D,3.2.0.0.0.3,x.x.0.2.3.2
19918,339,16.0,C,G,x.3.2.0.1.3,3.2.0.0.0.3
19919,339,16.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.0
19920,339,20.0,C,G,x.3.2.0.1.0,3.2.0.0.0.3
19921,339,22.5,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
19922,339,23.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
19924,339,26.5,G,C,3.2.0.0.0.3,x.3.2.0.1.3
19933,339,49.0,C,Cadd9,x.3.2.0.1.0,x.3.0.0.1.0
19936,339,52.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
19946,339,75.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
19950,339,88.0,Am,Amadd11/B,x.0.2.2.1.0,x.2.0.2.1.0
19951,339,88.5,Amadd11/B,C,x.2.0.2.1.0,x.3.2.0.1.0
19955,339,95.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.0
19958,339,106.5,G,G7,3.2.0.0.0.3,3.2.0.0.0.1
19959,339,107.5,G7,C,3.2.0.0.0.1,x.3.2.0.1.0
19964,340,71.5,D5,B5,x.x.0.2.3.x,x.2.4.4.x.x
19965,340,72.5,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
19966,340,74.0,G,D/F#,3.2.0.0.3.x,2.x.0.2.3.x
19967,340,73.5,A5,G,x.0.2.2.x.x,3.2.0.0.3.x
19968,340,75.0,B5,D5,x.2.4.4.x.x,x.x.0.2.3.x
19969,340,74.5,Em,B5,0.2.2.0.0.x,x.2.4.4.x.x
19988,341,31.0,F#m7,B6,x.9.11.9.10.9,x.0.7.6.7.0
19991,341,35.5,E7M/B,F#m7,5.5.7.6.7.5,x.9.11.9.10.9
19996,341,69.0,F#m7,B6,0.9.11.9.10.9,x.0.7.6.7.0
19997,341,68.5,E7M/B,F#m7,5.5.7.6.7.5,0.9.11.9.10.9
19998,342,0.5,Em9,Am9,0.2.4.0.3.0,x.0.5.5.0.0
19999,342,1.5,Am9,D9,x.0.5.5.0.0,x.5.4.5.3.0
20000,342,2.5,D9,Gmaj7,x.5.4.5.3.0,3.x.4.0.0.x
20001,342,3.5,Gmaj7,Emadd9,3.x.4.0.0.x,0.2.4.0.0.x
20002,342,4.5,Emadd9,A/C#,0.2.4.0.0.x,x.4.2.2.5.x
20003,342,5.5,A/C#,D9(sus4),x.4.2.2.5.x,x.5.4.0.3.0
20004,342,6.5,D9(sus4),Cmaj7,x.5.4.0.3.0,x.3.5.5.0.x
20005,342,7.5,Cmaj7,Gmaj7,x.3.5.5.0.x,3.x.4.0.0.x
20006,342,8.5,Gmaj7,Cmaj7,3.x.4.0.0.x,x.3.5.5.0.x
20007,342,9.5,Cmaj7,Fmaj7,x.3.5.5.0.x,1.x.2.2.1.x
20008,342,20.0,D7sus4,D7,x.5.5.5.3.x,x.5.4.5.3.x
20009,342,19.5,Am9,D7sus4,x.0.5.5.0.x,x.5.5.5.3.x
20010,342,21.0,Gmaj7,G6/9,3.x.4.4.3.x,3.x.2.2.3.x
20011,342,20.5,D7,Gmaj7,x.5.4.5.3.x,3.x.4.4.3.x
20012,342,21.5,G6/9,Cmaj7,3.x.2.2.3.x,x.3.5.5.0.x
20013,342,22.5,Cmaj7,Am9,x.3.5.5.0.x,x.0.5.5.0.x
20016,342,24.5,D7,Emadd9,x.5.4.5.3.x,0.2.4.0.0.x
20017,342,25.5,Emadd9,Bb7,0.2.4.0.0.x,x.1.3.1.3.x
20018,342,26.5,Bb7,Am9,x.1.3.1.3.x,x.0.5.5.0.x
20022,342,30.0,B7,B7b9,x.2.4.2.4.x,x.2.x.2.1.2
20023,342,29.5,Gmaj7,B7,3.x.4.4.3.x,x.2.4.2.4.x
20024,342,30.5,B7b9,Em7,x.2.x.2.1.2,0.x.x.4.3.3
20025,342,31.5,Em7,Am9,0.x.x.4.3.3,x.0.x.5.0.3
20026,342,33.0,D7,D7,x.x.0.5.7.5,x.x.0.2.1.2
20027,342,32.5,Am9,D7,x.0.x.5.0.3,x.x.0.5.7.5
20028,342,33.5,D7,Gmaj7,x.x.0.2.1.2,3.x.4.0.0.x
20030,342,35.5,Emadd9,A9/C#,0.2.4.0.0.x,x.4.2.0.0.x
20031,342,36.5,A9/C#,Dsus2,x.4.2.0.0.x,x.x.0.2.3.0
20032,342,37.5,Dsus2,C,x.x.0.2.3.0,x.3.x.0.1.0
20033,342,38.5,C,Gmaj7,x.3.x.0.1.0,3.x.4.4.3.x
20034,342,39.5,Gmaj7,Cmaj7,3.x.4.4.3.x,x.3.5.5.0.x
20036,342,43.5,E7sus4,E7,0.2.0.2.0.x,0.x.0.1.0.x
20037,342,44.5,E7,E7sus4,0.x.0.1.0.x,0.2.0.2.0.x
20038,342,45.5,E7sus4,E7,0.2.0.2.0.x,0.2.0.1.0.x
20039,342,46.5,E7,Em7,0.2.0.1.0.x,0.x.0.0.0.x
20040,342,47.5,Em7,Am7,0.x.0.0.0.x,x.0.2.0.1.x
20042,342,48.5,Am7,D7sus4,x.0.2.0.1.x,x.5.5.5.3.x
20044,342,50.5,Gmaj7,Em7,3.x.4.4.3.x,0.x.0.0.0.x
20045,342,51.5,Em7,A9/C#,0.x.0.0.0.x,x.4.2.0.0.x
20047,342,53.5,Dsus2,Cmaj7,x.x.0.2.3.0,x.3.2.4.1.x
20048,342,54.5,Cmaj7,Gmaj7,x.3.2.4.1.x,3.x.4.0.0.x
20049,342,55.5,Gmaj7,Cmaj7,3.x.4.0.0.x,x.3.2.4.1.x
20050,342,56.5,Cmaj7,Fmaj7,x.3.2.4.1.x,1.x.2.2.1.x
20075,343,0.5,C,Cmaj7,x.3.2.0.x.x,x.3.2.0.0.x
20076,343,1.5,Cmaj7,F/C,x.3.2.0.0.x,x.3.3.2.x.x
20083,343,20.5,F,Fmaj7/E,1.3.3.2.1.x,0.x.2.2.1.0
20084,343,21.5,Fmaj7/E,Dm,0.x.2.2.1.0,x.x.0.2.3.1
20085,343,22.5,Dm,Dm/C,x.x.0.2.3.1,x.3.x.2.3.1
20086,343,23.5,Dm/C,G,x.3.x.2.3.1,3.x.0.0.0.x
20087,343,28.5,F,G,1.3.3.2.1.x,3.x.0.0.0.x
20088,343,29.5,G,C,3.x.0.0.0.x,x.3.2.0.1.x
20089,343,30.5,C,E7,x.3.2.0.1.x,0.2.0.1.0.x
20090,343,31.5,E7,F,0.2.0.1.0.x,1.3.3.2.1.x
20093,343,34.5,C,E7,x.3.2.0.1.x,0.2.0.1.0.0
20094,343,35.5,E7,F,0.2.0.1.0.0,1.3.3.2.1.x
20099,343,40.5,F,G,1.3.3.2.1.x,3.x.0.0.3.x
20100,343,41.5,G,C,3.x.0.0.3.x,x.3.2.0.1.0
20101,344,0.0,A5,E5,x.0.2.2.x.x,0.2.2.x.x.x
20102,344,0.5,E5,A5,0.2.2.x.x.x,x.0.2.2.x.x
20104,344,1.5,A5,A5,x.0.2.2.x.x,x.0.2.2.x.x
20106,344,4.0,A/C#,D5,x.4.7.x.x.x,x.5.7.7.x.x
20107,344,3.5,A5,A/C#,x.0.2.2.x.x,x.4.7.x.x.x
